hhid,year,member_id,n_jobs,n_wage_agri,n_wage_nonagri,n_self_agri,n_self_nonagri,worked,n_wage_jobs,longterm_income_rs_member,contract_income_rs_member,has_sec_primary,has_sec_secondary,has_sec_tertiary,daily_income_rs_member,wage_total_income_member
4682,2017,23169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4682,2017,23168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,23177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,23178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,23176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,23172,1,1,0,0,0,1,1,0,0,1,0,0,36800,36800
4684,2017,23171,1,0,1,0,0,1,1,0,0,0,1,0,121200,121200
4684,2017,23175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4684,2017,23174,1,1,0,0,0,1,1,0,0,1,0,0,36000,36000
4684,2017,23173,1,0,1,0,0,1,1,133500,0,0,0,1,0,133500
4685,2017,23180,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4685,2017,23179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2017,23181,2,0,1,1,0,1,1,0,0,0,1,0,82450,82450
4686,2017,23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2017,23184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2017,23182,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4686,2017,23183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,2017,23185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,2017,23190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,2017,23189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4687,2017,23187,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4687,2017,23188,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4688,2017,23194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,2017,23192,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4688,2017,23195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4688,2017,23191,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4688,2017,23193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,2017,23198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,2017,23197,2,0,1,1,0,1,1,0,0,0,1,0,34800,34800
4689,2017,23199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,2017,23196,2,0,1,1,0,1,1,0,0,0,1,0,105600,105600
4690,2017,23202,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4690,2017,23203,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4690,2017,23201,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4690,2017,23200,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4690,2017,23204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4690,2017,23205,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2017,23207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2017,23209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2017,23206,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2017,23208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4691,2017,32066,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4691,2017,33858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,2017,33358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4692,2017,23212,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4692,2017,23211,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4692,2017,23210,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4692,2017,23213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2017,23216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2017,23214,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4693,2017,23217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2017,23219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2017,23218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4693,2017,23215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,2017,23222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,2017,23220,2,0,0,1,1,1,0,0,0,0,0,0,0,0
4694,2017,23223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4694,2017,23221,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4695,2017,23225,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4695,2017,23226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,2017,23227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,2017,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695,2017,23224,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4696,2017,23228,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4696,2017,23229,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4697,2017,23230,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23236,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23237,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23232,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23233,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23231,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4697,2017,23234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,2017,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,2017,23235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4697,2017,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,2017,23238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,2017,1615,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,2017,23239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4698,2017,23240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2017,23243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2017,23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2017,23244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4699,2017,23242,1,0,1,0,0,1,1,91000,0,0,0,1,0,91000
4699,2017,23241,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4699,2017,23245,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4700,2017,23247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,23251,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4700,2017,23249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,23248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,23250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,2017,32073,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,2017,23252,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4701,2017,23254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,2017,23253,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4701,2017,23255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,2017,23257,1,0,1,0,0,1,1,0,0,0,0,1,344000,344000
4702,2017,23258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,2017,23256,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4703,2017,23261,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4703,2017,23260,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4703,2017,23259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4703,2017,23262,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4703,2017,23263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2017,23264,2,0,0,1,1,1,0,0,0,0,0,0,0,0
4704,2017,23270,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4704,2017,23269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2017,23266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2017,23268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2017,23267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,2017,23265,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4705,2017,23273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,2017,32075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,2017,23271,1,0,1,0,0,1,1,332696,0,0,0,1,0,332696
4705,2017,23274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4705,2017,23272,1,0,1,0,0,1,1,78294,0,0,0,1,0,78294
4706,2017,23278,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4706,2017,23275,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4706,2017,23276,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4706,2017,23277,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4707,2017,23281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,2017,23280,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4707,2017,23279,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4708,2017,32077,1,1,0,0,0,1,1,0,0,1,0,0,34800,34800
4708,2017,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,2017,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,2017,23282,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4710,2017,23292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,2017,23293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,2017,23291,2,0,0,1,1,1,0,0,0,0,0,0,0,0
4710,2017,23294,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4711,2017,23297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,2017,23298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,2017,23295,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4711,2017,23299,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4711,2017,23296,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4712,2017,23300,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4712,2017,23301,1,1,0,0,0,1,1,0,0,1,0,0,17100,17100
4714,2017,23303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,2017,23305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714,2017,23304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,2017,23307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,2017,23306,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4716,2017,23310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,2017,23309,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4716,2017,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,2017,23308,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4717,2017,23314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,2017,23311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,2017,23313,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4717,2017,23312,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4717,2017,23315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,2017,23318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,2017,23319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4718,2017,23317,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4718,2017,23316,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4719,2017,23323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,2017,23321,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4719,2017,23322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4719,2017,23320,2,0,1,1,0,1,1,325794,0,0,0,1,0,325794
4720,2017,23333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23326,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4720,2017,23331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23328,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4720,2017,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4720,2017,23325,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4720,2017,23324,2,0,1,1,0,1,1,208000,0,0,0,1,0,208000
4720,2017,23327,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4720,2017,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,2017,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,2017,23335,1,0,1,0,0,1,1,120000,0,0,0,1,0,120000
4721,2017,23336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4721,2017,23334,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4722,2017,23338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,2017,23337,1,0,1,0,0,1,1,0,0,0,0,0,80500,80500
4722,2017,2390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,2017,23339,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4722,2017,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4722,2017,23340,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4723,2017,23344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,2017,23343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,2017,23345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,2017,23342,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4723,2017,23341,1,0,1,0,0,1,1,132000,0,0,0,1,0,132000
4724,2017,23349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,2017,23347,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4724,2017,23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,2017,23348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,2017,23346,1,0,1,0,0,1,1,0,0,0,1,0,133500,133500
4725,2017,23354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23357,1,0,1,0,0,1,1,192008,0,0,1,0,0,192008
4725,2017,23356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23353,1,0,1,0,0,1,1,180000,0,0,1,0,0,180000
4725,2017,23352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4725,2017,23351,1,1,0,0,0,1,1,0,0,1,0,0,48600,48600
4726,2017,23360,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4726,2017,23363,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,2017,23362,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4726,2017,23361,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4727,2017,23366,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4727,2017,23364,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4727,2017,23365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,2017,23367,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4728,2017,23369,2,0,1,1,0,1,1,15968,0,0,0,1,0,15968
4728,2017,23368,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4729,2017,23372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,2017,23374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,2017,23373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4729,2017,23370,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4729,2017,23371,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4730,2017,23379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,2017,23377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4730,2017,23376,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4730,2017,23378,1,0,1,0,0,1,1,180000,0,0,1,0,0,180000
4730,2017,23375,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4731,2017,23380,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4731,2017,23381,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4732,2017,23382,2,0,1,1,0,1,1,0,80000,0,1,0,0,80000
4732,2017,23385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,2017,23384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,2017,23383,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4732,2017,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,2017,23386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,2017,23392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,2017,23388,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4733,2017,23390,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,2017,23389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4733,2017,23391,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4733,2017,23387,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4735,2017,23396,1,0,1,0,0,1,1,0,0,0,1,0,112000,112000
4735,2017,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,2017,2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,2017,23399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,2017,23398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735,2017,23397,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4736,2017,23402,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4736,2017,23401,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4736,2017,929,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,2017,23405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4737,2017,23403,2,0,1,1,0,1,1,0,0,0,1,0,59500,59500
4737,2017,23404,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4738,2017,23414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,2017,23412,2,0,1,1,0,1,1,0,160000,1,0,0,0,160000
4738,2017,23407,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4738,2017,23408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,2017,33418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,2017,23409,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4738,2017,23406,2,0,1,1,0,1,1,0,0,0,1,0,121600,121600
4738,2017,23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,2017,23411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,2017,23413,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4739,2017,23418,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,2017,23420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,2017,23419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,2017,23417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,2017,23415,2,0,1,1,0,1,1,0,0,0,1,0,207000,207000
4739,2017,23416,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4740,2017,23423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4740,2017,23421,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4740,2017,23422,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4741,2017,23427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,2017,23424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,2017,23428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,2017,23425,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4741,2017,23426,1,0,1,0,0,1,1,271000,0,0,0,1,0,271000
4741,2017,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4741,2017,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,2017,23430,1,1,0,0,0,1,1,0,0,1,0,0,24500,24500
4742,2017,23432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,2017,23429,1,0,1,0,0,1,1,0,0,1,0,0,86000,86000
4742,2017,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,2017,23431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,2017,23434,2,0,0,2,0,1,0,0,0,0,0,0,0,0
4743,2017,23433,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4743,2017,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,2017,23439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,2017,23438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,2017,23436,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4744,2017,23437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744,2017,23435,1,0,1,0,0,1,1,0,0,0,1,0,88000,88000
4745,2017,23441,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4745,2017,23443,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4745,2017,23444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,2017,33791,2,0,1,1,0,1,1,72392,0,0,0,1,0,72392
4745,2017,33793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,2017,23442,2,0,1,1,0,1,1,60392,0,0,0,1,0,60392
4745,2017,32092,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4745,2017,33790,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4745,2017,33792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,2017,23440,2,0,1,1,0,1,1,300696,0,0,0,1,0,300696
4747,2017,23448,2,0,0,1,1,1,0,0,0,0,0,0,0,0
4747,2017,23447,2,0,0,1,1,1,0,0,0,0,0,0,0,0
4747,2017,23449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,2017,23450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,2017,23451,1,1,0,0,0,1,1,0,0,1,0,0,17200,17200
4748,2017,23454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4748,2017,23453,1,0,1,0,0,1,1,0,0,0,1,0,89000,89000
4748,2017,23452,1,0,1,0,0,1,1,0,0,0,1,0,91000,91000
4749,2017,23459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,2017,2514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,2017,33414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,2017,23455,1,0,1,0,0,1,1,0,150000,0,1,0,0,150000
4749,2017,23456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,2017,23457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,2017,23458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,2017,23460,1,0,1,0,0,1,1,220000,0,0,0,1,0,220000
4750,2017,23462,2,0,1,1,0,1,1,0,0,0,0,1,148500,148500
4750,2017,23461,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4751,2017,23463,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4751,2017,23465,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4751,2017,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,2017,33620,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,2017,23464,1,0,1,0,0,1,1,0,0,0,1,0,272800,272800
4752,2017,23467,1,0,1,0,0,1,1,78000,0,0,0,1,0,78000
4752,2017,23466,2,0,1,1,0,1,1,65000,0,0,0,1,0,65000
4752,2017,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,2017,23468,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,2017,23473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,2017,23470,1,0,1,0,0,1,1,300000,0,0,0,1,0,300000
4753,2017,23469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,2017,23472,1,0,1,0,0,1,1,130000,0,0,0,1,0,130000
4753,2017,23471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,2017,23477,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4754,2017,23474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,2017,2236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,2017,23475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,2017,23476,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4755,2017,23478,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4755,2017,23480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,2017,1447,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4755,2017,23479,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4756,2017,23482,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4756,2017,23481,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4757,2017,23485,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4757,2017,23484,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4757,2017,23486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,2017,23483,2,0,1,1,0,1,1,0,0,0,1,0,42500,42500
4758,2017,23488,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4758,2017,23491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,2017,23489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4758,2017,23487,2,0,1,1,0,1,1,0,0,0,1,0,130900,130900
4758,2017,23490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,2017,23493,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4759,2017,23494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4759,2017,23492,2,0,0,2,0,1,0,0,0,0,0,0,0,0
4760,2017,23497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,2017,23498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,2017,23496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760,2017,23495,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4761,2017,23504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,2017,23502,1,0,1,0,0,1,1,111992,0,0,0,1,0,111992
4761,2017,23503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,2017,23500,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4761,2017,23499,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4761,2017,23501,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4762,2017,23505,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4762,2017,23506,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4762,2017,23509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,2017,23508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,2017,23507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4763,2017,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
